Entry	Entry Name
H0YLF5	H0YLF5_HUMAN
H0YLH9	H0YLH9_HUMAN
H0YLT2	H0YLT2_HUMAN
H0YLU7	H0YLU7_HUMAN
H0YLV5	H0YLV5_HUMAN
H0YM23	H0YM23_HUMAN
H0YM52	H0YM52_HUMAN
H0YM90	H0YM90_HUMAN
H0YMB1	H0YMB1_HUMAN
H0YMB3	H0YMB3_HUMAN
H0YMF8	H0YMF8_HUMAN
H0YMI4	H0YMI4_HUMAN
H0YMN5	H0YMN5_HUMAN
H0YMP1	H0YMP1_HUMAN
H0YMP8	H0YMP8_HUMAN
H0YMQ3	H0YMQ3_HUMAN
H0YMX4	H0YMX4_HUMAN
H0YN83	H0YN83_HUMAN
H0YNA5	H0YNA5_HUMAN
H0YNG8	H0YNG8_HUMAN
H0YNH8	H0YNH8_HUMAN
H0YNJ6	H0YNJ6_HUMAN
H0YNK6	H0YNK6_HUMAN
H0YNP4	H0YNP4_HUMAN
H0YNU5	H0YNU5_HUMAN
H0YNV4	H0YNV4_HUMAN
H0YNW5	H0YNW5_HUMAN
H2BL43	H2BL43_MOUSE
H2DF06	H2DF06_HUMAN
H2DMX5	H2DMX5_HUMAN
H2ELL3	H2ELL3_MOUSE
H3BIX7	H3BIX7_MOUSE
H3BIY0	H3BIY0_MOUSE
H3BIY5	H3BIY5_MOUSE
H3BJ40	H3BJ40_MOUSE
H3BJ45	H3BJ45_MOUSE
H3BJA6	H3BJA6_MOUSE
H3BJC3	H3BJC3_MOUSE
H3BJC9	H3BJC9_MOUSE
H3BJD0	H3BJD0_MOUSE
H3BJD7	H3BJD7_MOUSE
H3BJH6	H3BJH6_MOUSE
H3BJJ8	H3BJJ8_MOUSE
H3BJK2	H3BJK2_MOUSE
H3BJL4	H3BJL4_MOUSE
H3BJU5	H3BJU5_MOUSE
H3BJU7	H3BJU7_MOUSE
H3BJW0	H3BJW0_MOUSE
H3BJW3	H3BJW3_MOUSE
H3BJW5	H3BJW5_MOUSE
H3BJZ6	H3BJZ6_MOUSE
H3BJZ7	H3BJZ7_MOUSE
H3BK03	H3BK03_MOUSE
H3BK13	H3BK13_MOUSE
H3BK67	H3BK67_MOUSE
H3BK76	H3BK76_MOUSE
H3BK99	H3BK99_MOUSE
H3BKC4	H3BKC4_MOUSE
H3BKE1	H3BKE1_MOUSE
H3BKE7	H3BKE7_MOUSE
H3BKF8	H3BKF8_MOUSE
H3BKG1	H3BKG1_MOUSE
H3BKH9	H3BKH9_MOUSE
H3BKK4	H3BKK4_MOUSE
H3BKL7	H3BKL7_MOUSE
H3BKM3	H3BKM3_MOUSE
H3BKN0	H3BKN0_MOUSE
H3BKN2	H3BKN2_MOUSE
H3BKQ7	H3BKQ7_MOUSE
H3BKS9	H3BKS9_MOUSE
H3BKZ8	H3BKZ8_MOUSE
H3BL08	H3BL08_MOUSE
H3BL44	H3BL44_MOUSE
H3BL55	H3BL55_MOUSE
H3BLB2	H3BLB2_MOUSE
H3BLB8	H3BLB8_MOUSE
H3BLE5	H3BLE5_MOUSE
H3BLF6	H3BLF6_MOUSE
H3BLF8	H3BLF8_MOUSE
H3BLH0	H3BLH0_MOUSE
H3BLI2	H3BLI2_MOUSE
H3BLI6	H3BLI6_MOUSE
H3BLN6	H3BLN6_MOUSE
H3BLP1	H3BLP1_MOUSE
H3BLR7	H3BLR7_MOUSE
H3BLT4	H3BLT4_HUMAN
H3BLT9	H3BLT9_HUMAN
H3BLV0	H3BLV0_HUMAN
H3BLW8	H3BLW8_HUMAN
H3BM11	H3BM11_HUMAN
H3BM52	H3BM52_HUMAN
H3BM92	H3BM92_HUMAN
H3BMC5	H3BMC5_HUMAN
H3BMD0	H3BMD0_HUMAN
H3BMF4	H3BMF4_HUMAN
H3BML6	H3BML6_HUMAN
H3BMM9	H3BMM9_HUMAN
H3BMQ0	H3BMQ0_HUMAN
H3BMU1	H3BMU1_HUMAN
H3BMW6	H3BMW6_HUMAN
H3BMZ1	H3BMZ1_HUMAN
H3BMZ5	H3BMZ5_HUMAN
H3BN52	H3BN52_HUMAN
H3BN72	H3BN72_HUMAN
H3BN85	H3BN85_HUMAN
H3BNC6	H3BNC6_HUMAN
H3BNC9	H3BNC9_HUMAN
H3BNF0	H3BNF0_HUMAN
H3BNF5	H3BNF5_HUMAN
H3BNI9	H3BNI9_HUMAN
H3BNM8	H3BNM8_HUMAN
H3BNT0	H3BNT0_HUMAN
H3BNV2	H3BNV2_HUMAN
H3BNV9	H3BNV9_HUMAN
H3BNY9	H3BNY9_HUMAN
H3BP15	H3BP15_HUMAN
H3BP28	H3BP28_HUMAN
H3BP71	H3BP71_HUMAN
H3BP77	H3BP77_HUMAN
H3BPB8	H3BPB8_HUMAN
H3BPE1	H3BPE1_HUMAN
H3BPE7	H3BPE7_HUMAN
H3BPH4	H3BPH4_HUMAN
H3BPK3	H3BPK3_HUMAN
H3BPK8	H3BPK8_HUMAN
H3BPQ4	H3BPQ4_HUMAN
H3BPR2	H3BPR2_HUMAN
H3BPV9	H3BPV9_HUMAN
H3BPZ1	H3BPZ1_HUMAN
H3BQ24	H3BQ24_HUMAN
H3BQ95	H3BQ95_HUMAN
H3BQ99	H3BQ99_HUMAN
H3BQB1	H3BQB1_HUMAN
H3BQF1	H3BQF1_HUMAN
H3BQF7	H3BQF7_HUMAN
H3BQG1	H3BQG1_HUMAN
H3BQK9	H3BQK9_HUMAN
H3BQQ9	H3BQQ9_HUMAN
H3BQY9	H3BQY9_HUMAN
H3BR08	H3BR08_HUMAN
H3BR73	H3BR73_HUMAN
H3BR82	H3BR82_HUMAN
H3BRB3	H3BRB3_HUMAN
H3BRD5	H3BRD5_HUMAN
H3BRE9	H3BRE9_HUMAN
H3BRF9	H3BRF9_HUMAN
H3BRJ9	H3BRJ9_HUMAN
H3BRK3	H3BRK3_HUMAN
H3BRL8	H3BRL8_HUMAN
H3BRM0	H3BRM0_HUMAN
H3BRM1	H3BRM1_HUMAN
H3BRM4	H3BRM4_HUMAN
H3BRS0	H3BRS0_HUMAN
H3BRW4	H3BRW4_HUMAN
H3BRW9	H3BRW9_HUMAN
H3BRZ8	H3BRZ8_HUMAN
H3BS64	H3BS64_HUMAN
H3BS72	H3BS72_HUMAN
H3BS86	H3BS86_HUMAN
H3BSC1	H3BSC1_HUMAN
H3BSL0	H3BSL0_HUMAN
H3BSM9	H3BSM9_HUMAN
H3BSY2	GOG8M_HUMAN
H3BSZ1	H3BSZ1_HUMAN
H3BT06	H3BT06_HUMAN
H3BT85	H3BT85_HUMAN
H3BTB7	H3BTB7_HUMAN
H3BTC0	H3BTC0_HUMAN
H3BTF5	H3BTF5_HUMAN
H3BTN5	H3BTN5_HUMAN
H3BTQ3	H3BTQ3_HUMAN
H3BTR0	H3BTR0_HUMAN
H3BTR4	H3BTR4_HUMAN
H3BTT8	H3BTT8_HUMAN
H3BU54	H3BU54_HUMAN
H3BUA4	H3BUA4_HUMAN
H3BUA6	H3BUA6_HUMAN
H3BUA8	H3BUA8_HUMAN
H3BUI0	H3BUI0_HUMAN
H3BUL5	H3BUL5_HUMAN
H3BUL6	H3BUL6_HUMAN
H3BUZ9	H3BUZ9_HUMAN
H3BV05	H3BV05_HUMAN
H3BV34	H3BV34_HUMAN
H3BV55	H3BV55_HUMAN
H3BV99	H3BV99_HUMAN
H3BVD1	H3BVD1_HUMAN
H3BVF8	H3BVF8_HUMAN
H3BVG6	H3BVG6_HUMAN
H6U5S4	H6U5S4_HUMAN
H6U5S5	H6U5S5_HUMAN
H6UYS0	H6UYS0_HUMAN
H6UYS5	H6UYS5_HUMAN
H6UYS7	H6UYS7_HUMAN
H6V745	H6V745_HUMAN
H6VGI9	H6VGI9_HUMAN
H7BX06	H7BX06_MOUSE
H7BX08	H7BX08_MOUSE
H7BX14	H7BX14_MOUSE
H7BX23	H7BX23_MOUSE
H7BX44	H7BX44_MOUSE
H7BX49	H7BX49_MOUSE
H7BX64	H7BX64_MOUSE
H7BX69	H7BX69_MOUSE
H7BX91	H7BX91_MOUSE
H7BX99	H7BX99_MOUSE
H7BXB1	H7BXB1_MOUSE
H7BXC2	H7BXC2_MOUSE
H7BXC3	H7BXC3_MOUSE
H7BXG7	H7BXG7_HUMAN
H7BXI1	H7BXI1_HUMAN
H7BXS3	H7BXS3_HUMAN
H7BXX9	H7BXX9_HUMAN
H7BXY3	H7BXY3_HUMAN
H7BXY5	H7BXY5_HUMAN
H7BXZ6	H7BXZ6_HUMAN
H7BY16	H7BY16_HUMAN
H7BYG7	H7BYG7_HUMAN
H7BYG8	H7BYG8_HUMAN
H7BYH4	H7BYH4_HUMAN
H7BYJ1	H7BYJ1_HUMAN
H7BYP1	H7BYP1_HUMAN
H7BYT1	H7BYT1_HUMAN
H7BYW6	H7BYW6_HUMAN
H7BYX9	H7BYX9_HUMAN
H7BZ58	H7BZ58_HUMAN
H7BZ66	H7BZ66_HUMAN
H7BZ83	H7BZ83_HUMAN
H7BZ94	H7BZ94_HUMAN
H7BZF7	H7BZF7_HUMAN
H7BZH4	H7BZH4_HUMAN
H7BZI1	H7BZI1_HUMAN
H7BZL4	H7BZL4_HUMAN
H7BZM7	H7BZM7_HUMAN
H7BZN3	H7BZN3_HUMAN
H7BZQ3	H7BZQ3_HUMAN
H7C024	H7C024_HUMAN
H7C074	H7C074_HUMAN
H7C0A2	H7C0A2_HUMAN
H7C0D9	H7C0D9_HUMAN
H7C0G7	H7C0G7_HUMAN
H7C0S3	H7C0S3_HUMAN
H7C0S8	H7C0S8_HUMAN
H7C0W4	H7C0W4_HUMAN
H7C175	H7C175_HUMAN
H7C1F5	H7C1F5_HUMAN
H7C1G6	H7C1G6_HUMAN
H7C1L9	H7C1L9_HUMAN
H7C1Q7	H7C1Q7_HUMAN
H7C1X0	H7C1X0_HUMAN
H7C2J6	H7C2J6_HUMAN
H7C2L6	H7C2L6_HUMAN
H7C2N7	H7C2N7_HUMAN
H7C2V0	H7C2V0_HUMAN
H7C2Z3	H7C2Z3_HUMAN
H7C386	H7C386_HUMAN
H7C398	H7C398_HUMAN
H7C3G0	H7C3G0_HUMAN
H7C3G9	H7C3G9_HUMAN
H7C3I4	H7C3I4_HUMAN
H7C3K3	H7C3K3_HUMAN
H7C3M8	H7C3M8_HUMAN
H7C3P4	H7C3P4_HUMAN
H7C3Y8	H7C3Y8_HUMAN
H7C3Z8	H7C3Z8_HUMAN
H7C410	H7C410_HUMAN
H7C419	H7C419_HUMAN
H7C422	H7C422_HUMAN
H7C433	H7C433_HUMAN
H7C443	H7C443_HUMAN
H7C4A8	H7C4A8_HUMAN
H7C4C8	H7C4C8_HUMAN
H7C4F6	H7C4F6_HUMAN
H7C4F8	H7C4F8_HUMAN
H7C4G5	H7C4G5_HUMAN
H7C4H1	H7C4H1_HUMAN
H7C4M9	H7C4M9_HUMAN
H7C4U7	H7C4U7_HUMAN
H7C4W6	H7C4W6_HUMAN
H7C535	H7C535_HUMAN
H7C561	H7C561_HUMAN
H7C576	H7C576_HUMAN
H7C5D2	H7C5D2_HUMAN
H7C5G9	H7C5G9_HUMAN
H7C5H1	H7C5H1_HUMAN
H7C5L6	H7C5L6_HUMAN
H7C5T8	H7C5T8_HUMAN
H7C5W9	H7C5W9_HUMAN
H7CGH0	H7CGH0_HUMAN
H7CHP8	H7CHP8_MOUSE
H8XVX3	H8XVX3_HUMAN
H8YHX0	H8YHX0_HUMAN
H9C875	H9C875_HUMAN
H9E778	H9E778_HUMAN
H9E791	H9E791_HUMAN
H9E7A4	H9E7A4_HUMAN
H9E7E3	H9E7E3_HUMAN
H9E7F6	H9E7F6_HUMAN
H9E7G9	H9E7G9_HUMAN
H9E7I2	H9E7I2_HUMAN
H9E7M1	H9E7M1_HUMAN
H9E7T2	H9E7T2_HUMAN
H9EC08	H9EC08_HUMAN
H9H9R6	H9H9R6_MOUSE
H9H9S3	H9H9S3_MOUSE
H9H9S8	H9H9S8_MOUSE
H9KV08	H9KV08_MOUSE
H9KV14	H9KV14_MOUSE
H9KV17	H9KV17_MOUSE
H9KV21	H9KV21_MOUSE
H9KV48	H9KV48_HUMAN
H9KV75	H9KV75_HUMAN
H9KV90	H9KV90_HUMAN
H9KVB1	H9KVB1_HUMAN
H9KVB3	H9KVB3_HUMAN
H9KVC6	H9KVC6_HUMAN
H9LJV9	H9LJV9_HUMAN
H9LNZ7	H9LNZ7_HUMAN
H9LP39	H9LP39_HUMAN
H9LP88	H9LP88_HUMAN
H9LPH4	H9LPH4_HUMAN
H9M478	H9M478_HUMAN
H9M4B7	H9M4B7_HUMAN
H9MKW5	H9MKW5_HUMAN
H9MP07	H9MP07_HUMAN
H9MVI2	H9MVI2_HUMAN
H9NNI9	H9NNI9_HUMAN
H9NQR9	H9NQR9_HUMAN
H9NXA4	H9NXA4_HUMAN
H9NZW7	H9NZW7_HUMAN
H9P3H8	H9P3H8_HUMAN
H9P5G4	H9P5G4_HUMAN
H9P677	H9P677_HUMAN
H9PEI6	H9PEI6_HUMAN
H9PJE2	H9PJE2_HUMAN
H9PJX4	H9PJX4_HUMAN
H9PU09	H9PU09_HUMAN
H9PZS1	H9PZS1_HUMAN
H9Q1L1	H9Q1L1_HUMAN
H9QDP9	H9QDP9_HUMAN
H9QFG0	H9QFG0_HUMAN
H9QMG4	H9QMG4_HUMAN
H9QMQ8	H9QMQ8_HUMAN
H9QP91	H9QP91_HUMAN
H9R3E4	H9R3E4_HUMAN
H9R6C1	H9R6C1_HUMAN
H9R9Z5	H9R9Z5_HUMAN
H9REE2	H9REE2_HUMAN
H9RGG7	H9RGG7_HUMAN
H9RI29	H9RI29_HUMAN
H9RLZ4	H9RLZ4_HUMAN
H9RQ17	H9RQ17_HUMAN
H9RVW4	H9RVW4_HUMAN
H9S1H1	H9S1H1_HUMAN
H9S8N6	H9S8N6_HUMAN
H9SAN8	H9SAN8_HUMAN
H9SH37	H9SH37_HUMAN
H9SMX8	H9SMX8_HUMAN
H9SVK6	H9SVK6_HUMAN
H9T3W8	H9T3W8_HUMAN
H9T635	H9T635_HUMAN
H9TV73	H9TV73_HUMAN
H9TV74	H9TV74_HUMAN
H9TVE6	H9TVE6_HUMAN
H9U1J4	H9U1J4_HUMAN
H9U921	H9U921_HUMAN
H9U923	H9U923_HUMAN
H9U933	H9U933_HUMAN
H9ZYJ2	H9ZYJ2_HUMAN
I0J2M4	I0J2M4_HUMAN
I1E4X4	I1E4X4_MOUSE
I1E4X6	I1E4X6_MOUSE
I1W660	I1W660_HUMAN
I1WZN9	I1WZN9_HUMAN
I1Y8W7	I1Y8W7_HUMAN
I2G9F9	I2G9F9_HUMAN
I2GAE0	I2GAE0_HUMAN
I2GAE1	I2GAE1_HUMAN
I2HA75	I2HA75_HUMAN
I3L0N3	I3L0N3_HUMAN
I3L0S0	I3L0S0_HUMAN
I3L0S7	I3L0S7_HUMAN
I3L0U4	I3L0U4_HUMAN
I3L0W9	I3L0W9_HUMAN
I3L1D4	I3L1D4_HUMAN
I3L1D5	I3L1D5_HUMAN
I3L1H5	I3L1H5_HUMAN
I3L1H6	I3L1H6_HUMAN
I3L1I3	I3L1I3_HUMAN
I3L1L6	I3L1L6_HUMAN
I3L1P5	I3L1P5_HUMAN
I3L1P8	I3L1P8_HUMAN
I3L1R6	I3L1R6_HUMAN
I3L1T4	I3L1T4_HUMAN
I3L202	I3L202_HUMAN
I3L206	I3L206_HUMAN
I3L273	GFY_HUMAN
I3L298	I3L298_HUMAN
I3L2B4	I3L2B4_HUMAN
I3L2J8	I3L2J8_HUMAN
I3L2K7	I3L2K7_HUMAN
I3L2M6	I3L2M6_HUMAN
I3L2N2	I3L2N2_HUMAN
I3L2V9	I3L2V9_HUMAN
I3L2W5	I3L2W5_HUMAN
I3L332	I3L332_HUMAN
I3L391	I3L391_HUMAN
I3L3B0	I3L3B0_HUMAN
I3L3E4	I3L3E4_HUMAN
I3L3I9	I3L3I9_HUMAN
I3L3K5	I3L3K5_HUMAN
I3L3P5	I3L3P5_HUMAN
I3L3Q7	I3L3Q7_HUMAN
I3L3R5	CCER2_HUMAN
I3L3W9	I3L3W9_HUMAN
I3L3Y1	I3L3Y1_HUMAN
I3L462	I3L462_HUMAN
I3L4A1	I3L4A1_HUMAN
I3L4B2	I3L4B2_HUMAN
I3L4C2	I3L4C2_HUMAN
I3L4E5	I3L4E5_HUMAN
I3L4G8	I3L4G8_HUMAN
I3L4J1	I3L4J1_HUMAN
I3L4M2	I3L4M2_HUMAN
I3L4Z6	I3L4Z6_HUMAN
I3NI02	I3NI02_HUMAN
I3NI20	I3NI20_HUMAN
I3NI32	I3NI32_HUMAN
I3PQW3	I3PQW3_MOUSE
I3PXU2	I3PXU2_HUMAN
I3Q8N8	I3Q8N8_HUMAN
I3Q9N9	I3Q9N9_HUMAN
I3QJX9	I3QJX9_HUMAN
I3VM53	I3VM53_HUMAN
I3VM54	I3VM54_HUMAN
I3ZN76	I3ZN76_HUMAN
I3ZN77	I3ZN77_HUMAN
I3ZN78	I3ZN78_HUMAN
I3ZN79	I3ZN79_HUMAN
I3ZN80	I3ZN80_HUMAN
I3ZN83	I3ZN83_HUMAN
I3ZN84	I3ZN84_HUMAN
I3ZN85	I3ZN85_HUMAN
I3ZN87	I3ZN87_HUMAN
I3ZN89	I3ZN89_HUMAN
I4DCY6	I4DCY6_MOUSE
I4DSV7	I4DSV7_HUMAN
I4EPA6	I4EPA6_HUMAN
I4EPX9	I4EPX9_HUMAN
I4IY68	I4IY68_HUMAN
I6L893	I6L893_HUMAN
I6L8A6	I6L8A6_HUMAN
I6L957	I6L957_HUMAN
I6L959	I6L959_HUMAN
I6L963	I6L963_MOUSE
I6L994	I6L994_HUMAN
I6L996	I6L996_HUMAN
I6L9C6	I6L9C6_HUMAN
I6L9E4	I6L9E4_MOUSE
I6L9F3	I6L9F3_HUMAN
I6L9H2	I6L9H2_HUMAN
I6L9I8	I6L9I8_HUMAN
I6MBV4	I6MBV4_HUMAN
I6N821	I6N821_HUMAN
I6NLS4	I6NLS4_HUMAN
I6QSJ6	I6QSJ6_HUMAN
I6R4N3	I6R4N3_HUMAN
I6SST1	I6SST1_HUMAN
I6SST5	I6SST5_HUMAN
I6SST9	I6SST9_HUMAN
I6T4L2	I6T4L2_HUMAN
I6TIT6	I6TIT6_HUMAN
I6TMT6	I6TMT6_HUMAN
I6TMU1	I6TMU1_HUMAN
I6TVS5	I6TVS5_HUMAN
I6TZT0	I6TZT0_HUMAN
I6TZT4	I6TZT4_HUMAN
I6TZT8	I6TZT8_HUMAN
I6YAY1	I6YAY1_HUMAN
I7C6Y9	I7C6Y9_HUMAN
I7CPP0	I7CPP0_MOUSE
I7GPR1	I7GPR1_MOUSE
I7GSQ5	I7GSQ5_MOUSE
I7HIQ2	I7HIQ2_MOUSE
I7HJS2	I7HJS2_MOUSE
I7LL24	I7LL24_HUMAN
J3JS92	J3JS92_MOUSE
J3K000	J3K000_HUMAN
J3KMM1	J3KMM1_MOUSE
J3KMZ3	J3KMZ3_HUMAN
J3KN01	J3KN01_HUMAN
J3KN03	J3KN03_HUMAN
J3KN16	J3KN16_HUMAN
J3KN38	J3KN38_HUMAN
J3KN85	J3KN85_HUMAN
J3KN95	J3KN95_HUMAN
J3KNA1	J3KNA1_HUMAN
J3KNB8	J3KNB8_HUMAN
J3KNC5	J3KNC5_HUMAN
J3KND8	J3KND8_HUMAN
J3KNE8	J3KNE8_HUMAN
J3KNG6	J3KNG6_HUMAN
J3KNK1	J3KNK1_HUMAN
J3KNL2	J3KNL2_HUMAN
J3KNM6	J3KNM6_HUMAN
J3KNN1	J3KNN1_HUMAN
J3KNN3	J3KNN3_HUMAN
J3KNN7	J3KNN7_HUMAN
J3KNN9	J3KNN9_HUMAN
J3KNR0	J3KNR0_HUMAN
J3KP15	J3KP15_HUMAN
J3KP89	J3KP89_HUMAN
J3KP92	J3KP92_HUMAN
J3KPA4	J3KPA4_HUMAN
J3KPD9	J3KPD9_HUMAN
J3KPE3	J3KPE3_HUMAN
J3KPF9	J3KPF9_HUMAN
J3KPG5	J3KPG5_HUMAN
J3KPG6	J3KPG6_HUMAN
J3KPH8	J3KPH8_HUMAN
J3KPI6	J3KPI6_HUMAN
J3KPJ4	J3KPJ4_HUMAN
J3KPK1	J3KPK1_HUMAN
J3KPM9	J3KPM9_HUMAN
J3KPP4	J3KPP4_HUMAN
J3KPQ0	J3KPQ0_HUMAN
J3KPR9	J3KPR9_HUMAN
J3KPV0	J3KPV0_HUMAN
J3KPV6	J3KPV6_HUMAN
J3KQ16	J3KQ16_HUMAN
J3KQ32	J3KQ32_HUMAN
J3KQ66	J3KQ66_HUMAN
J3KQ69	J3KQ69_HUMAN
J3KQA0	J3KQA0_HUMAN
J3KQQ5	J3KQQ5_HUMAN
J3KQV8	J3KQV8_HUMAN
J3KR24	J3KR24_HUMAN
J3KR55	J3KR55_HUMAN
J3KR72	J3KR72_HUMAN
J3KR82	J3KR82_HUMAN
J3KR84	J3KR84_HUMAN
J3KR97	J3KR97_HUMAN
J3KRA9	J3KRA9_HUMAN
J3KRF5	J3KRF5_HUMAN
J3KRK5	J3KRK5_HUMAN
J3KRU4	J3KRU4_HUMAN
J3KRZ5	J3KRZ5_HUMAN
J3KS13	J3KS13_HUMAN
J3KS51	J3KS51_HUMAN
J3KSE3	J3KSE3_HUMAN
J3KSI2	J3KSI2_HUMAN
J3KST3	J3KST3_HUMAN
J3KSY7	J3KSY7_HUMAN
J3KTD6	J3KTD6_HUMAN
J3KTE4	J3KTE4_HUMAN
J3KTF5	J3KTF5_HUMAN
J3KTM9	J3KTM9_HUMAN
J3KTQ2	J3KTQ2_HUMAN
J3QJV7	J3QJV7_MOUSE
J3QK17	J3QK17_MOUSE
J3QKK3	J3QKK3_HUMAN
J3QKL0	J3QKL0_HUMAN
J3QKM8	J3QKM8_HUMAN
J3QKN1	J3QKN1_HUMAN
J3QKP9	J3QKP9_HUMAN
J3QKT2	J3QKT2_HUMAN
J3QKX0	J3QKX0_HUMAN
J3QKX5	J3QKX5_HUMAN
J3QKY3	J3QKY3_HUMAN
J3QL05	J3QL05_HUMAN
J3QL54	J3QL54_HUMAN
J3QLD1	J3QLD1_HUMAN
J3QLD4	J3QLD4_HUMAN
J3QLE4	J3QLE4_HUMAN
J3QLJ5	J3QLJ5_HUMAN
J3QLN8	J3QLN8_HUMAN
J3QLV0	J3QLV0_HUMAN
J3QM81	J3QM81_MOUSE
J3QM82	J3QM82_MOUSE
J3QMK2	J3QMK2_MOUSE
J3QMM7	J3QMM7_MOUSE
J3QMQ8	J3QMQ8_MOUSE
J3QN06	J3QN06_MOUSE
J3QNF4	J3QNF4_MOUSE
J3QNW0	J3QNW0_MOUSE
J3QNX5	SHSA8_MOUSE
J3QP08	J3QP08_MOUSE
J3QP56	J3QP56_MOUSE
J3QP81	J3QP81_MOUSE
J3QPP8	ALKL1_MOUSE
J3QPZ9	J3QPZ9_MOUSE
J3QQ49	J3QQ49_MOUSE
J3QQ63	J3QQ63_MOUSE
J3QQ67	J3QQ67_HUMAN
J3QQM4	J3QQM4_HUMAN
J3QQQ0	J3QQQ0_HUMAN
J3QQT3	J3QQT3_HUMAN
J3QQV6	J3QQV6_HUMAN
J3QQZ0	J3QQZ0_HUMAN
J3QQZ9	J3QQZ9_HUMAN
J3QR07	J3QR07_HUMAN
J3QR09	J3QR09_HUMAN
J3QR41	J3QR41_HUMAN
J3QR49	J3QR49_HUMAN
J3QR65	J3QR65_HUMAN
J3QRF7	J3QRF7_HUMAN
J3QRG2	J3QRG2_HUMAN
J3QRH4	J3QRH4_HUMAN
J3QRN6	J3QRN6_HUMAN
J3QRP6	J3QRP6_HUMAN
J3QRU1	J3QRU1_HUMAN
J3QRV5	J3QRV5_HUMAN
J3QRZ6	J3QRZ6_HUMAN
J3QSB7	J3QSB7_HUMAN
J3QSN2	J3QSN2_MOUSE
J3QSV6	J3QSV6_HUMAN
J3QTA2	J3QTA2_HUMAN
J3QTB1	J3QTB1_HUMAN
J7HAE4	J7HAE4_HUMAN
J7I1C3	J7I1C3_MOUSE
J9JIE5	J9JIE5_HUMAN
J9PH39	J9PH39_HUMAN
J9R021	J9R021_HUMAN
J9S2Y6	J9S2Y6_MOUSE
J9S314	J9S314_MOUSE
J9SVL3	J9SVL3_MOUSE
J9T120	J9T120_MOUSE
J9T143	J9T143_MOUSE
J9T334	J9T334_MOUSE
J9T345	J9T345_MOUSE
J9XSG7	J9XSG7_HUMAN
K0A7K7	K0A7K7_HUMAN
K0BWC3	K0BWC3_MOUSE
K0J110	K0J110_HUMAN
K0J1C6	K0J1C6_MOUSE
K0P2X1	K0P2X1_HUMAN
K3W4L0	K3W4L0_MOUSE
K3W4M4	K3W4M4_MOUSE
K3W4N7	K3W4N7_MOUSE
K3W4P1	K3W4P1_MOUSE
K3W4Q9	K3W4Q9_MOUSE
K3W4R8	K3W4R8_MOUSE
K3W4S6	K3W4S6_MOUSE
K4DI58	K4DI58_MOUSE
K4DI77	K4DI77_MOUSE
K4DI93	K4DI93_HUMAN
K4DIA0	K4DIA0_HUMAN
K4PZ75	K4PZ75_HUMAN
K4RH56	K4RH56_HUMAN
K7EID0	K7EID0_HUMAN
K7EIG7	K7EIG7_HUMAN
K7EIJ1	K7EIJ1_HUMAN
K7EIJ8	K7EIJ8_HUMAN
K7EIL8	K7EIL8_HUMAN
K7EIM9	K7EIM9_HUMAN
K7EIT2	K7EIT2_HUMAN
K7EIT8	K7EIT8_HUMAN
K7EIU8	K7EIU8_HUMAN
K7EIW3	K7EIW3_HUMAN
K7EIW5	K7EIW5_HUMAN
K7EIY6	K7EIY6_HUMAN
K7EIZ3	K7EIZ3_HUMAN
K7EJB9	K7EJB9_HUMAN
K7EJJ1	K7EJJ1_HUMAN
K7EJU9	K7EJU9_HUMAN
K7EK11	K7EK11_HUMAN
K7EKF7	K7EKF7_HUMAN
K7EKI0	K7EKI0_HUMAN
K7EKN2	K7EKN2_HUMAN
K7EKQ2	K7EKQ2_HUMAN
K7EKT3	K7EKT3_HUMAN
K7EKZ1	K7EKZ1_HUMAN
K7EL50	K7EL50_HUMAN
K7EL56	K7EL56_HUMAN
K7EL62	K7EL62_HUMAN
K7EL76	K7EL76_HUMAN
K7ELE1	K7ELE1_HUMAN
K7ELF7	K7ELF7_HUMAN
K7ELK2	K7ELK2_HUMAN
K7ELL7	K7ELL7_HUMAN
K7ELM6	K7ELM6_HUMAN
K7ELV2	K7ELV2_HUMAN
K7ELX4	K7ELX4_HUMAN
K7EM24	K7EM24_HUMAN
K7EM85	K7EM85_HUMAN
K7EMC7	K7EMC7_HUMAN
K7EMK7	K7EMK7_HUMAN
K7EMM8	K7EMM8_HUMAN
K7EMR4	K7EMR4_HUMAN
K7EMU7	K7EMU7_HUMAN
K7EN36	K7EN36_HUMAN
K7EN69	K7EN69_HUMAN
K7ENA1	K7ENA1_HUMAN
K7ENH2	K7ENH2_HUMAN
K7ENJ3	K7ENJ3_HUMAN
K7ENV1	K7ENV1_HUMAN
K7EP61	K7EP61_HUMAN
K7EP75	K7EP75_HUMAN
K7EPJ0	K7EPJ0_HUMAN
K7EPJ7	K7EPJ7_HUMAN
K7EPM1	K7EPM1_HUMAN
K7EPR8	K7EPR8_HUMAN
K7EPT5	K7EPT5_HUMAN
K7EQ05	K7EQ05_HUMAN
K7EQ16	K7EQ16_HUMAN
K7EQ21	K7EQ21_HUMAN
K7EQ70	K7EQ70_HUMAN
K7EQ78	K7EQ78_HUMAN
K7EQ95	K7EQ95_HUMAN
K7EQD6	K7EQD6_HUMAN
K7EQG4	K7EQG4_HUMAN
K7EQG9	K7EQG9_HUMAN
K7EQK2	K7EQK2_HUMAN
K7EQL6	K7EQL6_HUMAN
K7EQR2	K7EQR2_HUMAN
